filename	date	plate	index	control_1_mutant_0	line	diet	Exp	overfeeding	cholesterol	glucose	VAST	Imaged	age	tp53inp1_nwt	tp53inp1_dich	qRNA	protein	ldl	gluc	tc	tg	Anders_batch	pos_bio	Löpnr	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	CellInt_Tot	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	LiverLipN	LiverArea	LiverLipArea	LiverLipInt_Av	LiverLipIntBG	LiverLipInt_Tot	LiverLipInt_Av_Res	LiverLipInt_Tot_Res	vld_area	length	dorsal_area	lateral_area	file	batch	tank	batch_bio	tod	tank_n	batch_n	nr_tanks	intlength	intdorsal_area	intlateral_area	intangle	inteye_area	intcurvature	intpig_dorsal_tail	intldl	inttg	inttc	intgluc	intprotein	intLiverArea	intLiverLipN	intLiverLipArea	intLiverLipInt_Tot	intLiverLipInt_Tot_Res	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Tot	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3
InsH2Bfabp_CD15_10dpf_VAST02_plate04_TP53INP1_201029_G03	201029	4	NE445		insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10	.0176447	0	1	17.41365	.7146216	.58667259	.510444	2.4941312	1	12	159	585348	7910	7123	11953	3430	74	6.905e+09	1	7197315	200212	188	257	230	136	78	858833	5801	16125.762	14770.518	9.35e+07	-127.0071	-4.52e+07	1	4294.59	1277083	1593472	23_TP53INP1	1	5	4	1.733333	5	1	11	1.130004	2.48258	1.855258	1.79697	2.174588	-1.543427	-.2160518	-.2046599	.0976893	-.4130954	.0969326	1.566458	2.13749	-.1462539	-.1995143	.2114218	-.7380812	1.055357	1.372516	1.230669	1.284323	.8894032	.0791753	-.0426012	1.635512	1.205124	1.893793	.2520908	1.683734	1.055357
InsH2Bfabp_CD15_10dpf_VAST02_plate04_TP53INP1_201029_C02	201029	4	NE435		insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10	0	0	1	12.901477	1.0889472	.60252861	.7826808	.4676496	1	2	149	456319	6711	6572	12264	3407	68	5.670e+09	1	5875056	175903	164	306	156	140	70	736474	5040	16612.39	15293.064	8.37e+07	-216.8546	-6.11e+07	17	4018.245	1044495	1454134	23_TP53INP1	1	5	4	1.066667	5	1	11	-.2194864	.4567843	.7639194	.3144339	-.2194864	-.1775315	.4980894	.1310283	-1.763471	.1310283	.1163995	.7468197	1.205768	-.3079248	-.4328603	.1403644	-1.051512	.705366	.7369298	.393196	.8714744	.50081	.1281146	-.0669746	1.13284	.6145757	1.230669	1.13284	-.45984	1.217797
InsH2Bfabp_CD15_10dpf_VAST02_plate04_TP53INP1_201029_H02	201029	4	NE439		insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10	1	1	2	18.404127	.4423848	.45982446	.170148	.5455912	1	6	153	497906	7903	8074	11080	3234	63	5.390e+09	1	5647764	200663	137	330	174	132	46	830416	3632	14687.411	13547.372	5.33e+07	-215.9799	-7.13e+07	1				23_TP53INP1	1	5	4	1.35	5	1	11								-.7982758	-1.380882	-2.421796	-.1750964	1.974932	1.704048	-.7228575	-.7228575	-.2593712	-1.181991	.3735517	.9837413	1.205124	1.858438	.4196279	-.0547838	-.214577	1.044798	1.230669	.2332929	1.612762	.0547838	.7369298
InsH2Bfabp_CD15_10dpf_VAST02_plate04_TP53INP1_201029_C03	201029	4	NE442		insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10	1	1	2	12.351213	.7146216	.47568048	.1361184	.5455912	1	9	156	481196	6683	5592	11306	4093	72	5.387e+09	2	4614451	188142	154	250	195	131	73	689830	5991	13453.051	13341.685	8.06e+07	-1223.426	-4.17e+07	24	4220.638	1111831	1497350	23_TP53INP1	1	5	4	1.533333	5	1	11	.8221053	1.094096	1.171183	-.3369293	.4094582	-.6114389	.8431889	-.2046599	-1.380882	-2.8893	-.1115289	.5443409	.9736456	-.2413262	-.1639539	.081702	-.6490918	.9739183	.9076226	.3411247	.2395494	.4063765	-.0060841	.2021419	.45984	.8714744	.8626144	.097499	.6975848	.705366
InsH2Bfabp_CD15_10dpf_VAST02_plate04_TP53INP1_201029_G01	201029	4	NE431		insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10	.6427771	1	2	12.901477	.6125328	.44396845	.5785032	2.8058976	1	47	145	579525	7831	7022	15257	4332	74	8.937e+09	1	5898037	179391	181	240	209	140	85	540952	6158	15769.479	15390.802	9.71e+07	-1167.589	-4.88e+07	0	4084.035	1034117	1371874	23_TP53INP1	1	5	3	.7833334	5	1	11	.0797442	.3970856	.2194864	-.0106667	.5403103	-.4286447	-.005497	-.4395933	.1566935	-.1652771	-.2294324	.7468197	-.081702	.0058294	-.0934055	.2593712	-.8169562	1.055357	1.341952	1.156265	1.180342	1.472905	.5854392	.264672	1.180342	.6898456	1.683734	-.1097327	1.121357	1.217797
InsH2Bfabp_CD15_10dpf_VAST02_plate04_TP53INP1_201029_B02	201029	4	NE434		insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10	0	0	1	9.3797819	.5785032	.55496056	.5444736	1.7147152	1	1	148	285843	5015	6895	1899	553	57	5.470e+08	1	3717364	145181	147	199	182	135	41	619122	2784	10872.793	9662.2609	3.03e+07	255.4717	-4.97e+07	68	3825.08	880274.4	1215549	23_TP53INP1	1	5	4	.95	5	1	11	-1.016646	-1.036433	-.8073037	-.7465767	-.8073037	.2240386	.3770447	-.5433736	-.1074942	-.2693702	.0435652	-.2802179	.5110696	-.9368471	-1.11438	-.6929004	-.8499573	.0121684	-.4734077	-.6293404	1.003678	-1.683734	-2.252799	-2.252799	-.0060841	.0304249	.6367744	-.9641885	.3800834	.9936602
InsH2Bfabp_CD15_10dpf_VAST02_plate04_TP53INP1_201029_A02	201029	4	NE433		insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10	0	0	1	12.021054	.9868584	.52324853	.6465624	2.1044232	1	49	147	454210	8570	7316	11982	3620	53	5.325e+09	2	1154420	63822	90	145	127	94	40	765844	2797	12275.257	13408.022	3.43e+07	-2474.402	-8.87e+07	0	4160.359	1243243	1512304	23_TP53INP1	1	5	3	.9	5	1	11	.456118	2.164385	1.260117	1.988029	1.36032	-1.026735	-1.783153	.0920719	.024386	.0387221	-.0145177	.4851271	1.365509	-.9736456	-1.071998	-.5787014	-1.495118	-.2083554	.705366	1.549094	1.437819	.3800834	.0913878	-.0060841	-1.635512	-1.509904	-1.509904	-2.017059	-1.298328	-1.087765
InsH2Bfabp_CD15_10dpf_VAST02_plate04_TP53INP1_201029_D02	201029	4	NE436		insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10	.6537068	1	2	9.159676	.340296	.23784024	.340296	.779416	1	3	150	219322	7075	5136	13259	3014	31	2.841e+09	1	2083828	86092	118	170	143	98	42	420606	3376	9348.3495	9075.8081	3.16e+07	-621.9955	-4.16e+07	8	4163.181	1019777	1259558	23_TP53INP1	1	5	4	1.133333	5	1	11	.4679358	.214144	-.5158886	.1283496	-.8676367	-1.887516	-1.150349	-1.11137	-.9570909	-1.166919	-1.642985	-.352934	-1.051512	-.8753282	-.8169562	-.6490918	-.6347654	-1.404419	-.8714744	.6442436	-.0913878	-.3670359	.2395494	-.3605357	-1.087765	-1.11002	-.5999438	-1.549094	-.954549	-.9168461
InsH2Bfabp_CD15_10dpf_VAST02_plate04_TP53INP1_201029_H03	201029	4	NE446		insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10	0	0	1	12.681371	.2382072	.33297634	.4764144	1.2470656	1	13	160	326407	5100	3513	16974	5572	64	5.212e+09	1	3333634	135361	121	207	157	143	21	533000	1376	7147.1577	8096.5216	9834489	-1742.835	-5.21e+07	75	4009.486	865724.5	1168251	23_TP53INP1	1	5	4	1.783333	5	1	11	-.2413007	-1.074478	-1.05293	-.8190358	-.6811719	.9170987	-.7671666	-1.524383	-.4378726	-.5773448	-.9394683	.6908574	-.187635	-1.365509	-1.495118	-1.365509	-.8839111	.4396451	-.0182532	-.5710568	-1.180342	.3540506	.9449974	1.003678	-.3670359	-.214577	-.5077189	-.8023853	-.4129931	1.298328
InsH2Bfabp_CD15_10dpf_VAST02_plate04_TP53INP1_201029_F03	201029	4	NE444		insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10	0	0	1	15.982961	.6465624	.41225642	.510444	1.558832	1	11	158	295779	5581	5673	17796	5753	53	5.260e+09	3	3545144	138175	122	222	169	133	37	608734	3175	12342.79	11267.917	3.92e+07	-45.89687	-5.92e+07	5	4178.558	1005047	1387322	23_TP53INP1	1	5	4	1.666667	5	1	11	.590158	.0927692	.3750449	.1823359	-.1923633	-1.294611	-.4247038	-.3454851	-.1863885	-.4130954	-.402578	1.364489	.4200915	-1.051512	-.9189159	-.4846749	-1.011812	-.2083554	-.3026771	-.2899629	.3026771	.3670359	1.205124	1.044798	-.214577	-.1526925	-.4329535	-.5426386	-.1342513	.8023853
InsH2Bfabp_CD15_10dpf_VAST02_plate04_TP53INP1_201029_B03	201029	4	NE441		insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10	.9194337	1	2	12.571318	.7486512	.50739251	.4423848	2.6500144	1	8	155	545100	8016	7425	10430	3327	68	5.704e+09	1	5600716	176868	171	268	159	154	86	639820	7180	11020.076	10774.059	7.91e+07	-823.7853	-1.36e+07	17	4198.13	1066522	1396324	23_TP53INP1	1	5	4	1.466667	5	1	11	.7082121	.6473719	.421036	.4405008	.165381	.755415	-.3186394	-.1359107	.1173095	-.7207839	-.0532547	.6369799	.6635525	.0408169	.1757821	.0700096	-.2473322	.705366	1.205124	1.312592	1.549094	.5285937	-.177363	-.1342513	1.024021	.6442436	1.455138	.4530879	-.3605357	1.825264
InsH2Bfabp_CD15_10dpf_VAST02_plate04_TP53INP1_201029_F02	201029	4	NE438		insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10	.0307615	0	1	14.222113	.6125328	.17441618	.170148	2.1823648	1	5	152	461243	6318	5540	10140	3068	73	4.633e+09	1	5512313	179793	118	320	226	120	110	680338	8982	15544.746	15605.116	1.40e+08	-1628.754	-8764992	0	4269.038	1095173	1438268	23_TP53INP1	1	5	4	1.283333	5	1	11	.998996	.8972881	.6811719	1.031881	.4798192	.2474688	-.6003911	-.4395933	.0439045	-2.421796	-2.111271	1.137876	.9189159	.4978289	.6347654	.7848216	-.1403644	1.024021	.7692455	.0669746	.214577	.2520908	-.2899629	-.2899629	.9641885	.705366	-.5999438	1.284323	1.590818	.1650152
InsH2Bfabp_CD15_10dpf_VAST02_plate04_TP53INP1_201029_H01	201029	4	NE432		insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10	.0147449	0	1	22.58614	.9868584	.58667259	.7146216	3.3514888	1	48	146	651519	7489	6989	12344	3389	87	8.035e+09	1	8579557	216529	210	279	214	175	139	957601	10324	19029.822	16797.595	1.96e+08	540.7737	3.43e+07	5				23_TP53INP1	1	5	3	.8416667	5	1	11								.0920719	.1963222	.1115289	.0969326	2.701799	2.458459	.9736456	.8499573	1.051512	.9012755	1.569614	1.549094	.8894032	1.087765	1.13284	.1526925	-.0913878	2.017059	1.404419	2.443065	.6592913	1.298328	2.816542
InsH2Bfabp_CD15_10dpf_VAST02_plate04_TP53INP1_201029_E02	201029	4	NE437		insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10	0	0	1	14.11206	.7826808	.3964004	.4764144	2.2603064	1	4	151	392067	6032	4505	8394	2599	65	3.063e+09	1	5332177	191149	137	324	189	121	120	813201	9618	13591.981	13317.029	1.31e+08	-1057.294	8699344	28	4564.14	1185807	1576724	23_TP53INP1	1	5	4	1.216667	5	1	11	2.174588	1.644854	1.657306	.464132	.829574	.4411686	.1824072	-.0726496	.0634397	-.5773448	-.5266227	1.074143	1.611932	.6781535	.7690553	.7077995	.3324693	.4802242	.3670359	-.0791753	-.5285937	-.2899629	-.5567915	-.6145757	.8894032	.9449974	.2332929	1.437819	.5426386	.2520908
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_A01	220609	1	MD100	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		0	1		21.200441	9.0696412	3.8113152	8.4176928	2	15	162																								3918.106	976156.9	1267797	23_TP53INP1	3	6	5	4.55	6	2	11	-.5280601	-.2365016	-.4326704	-1.013884	1.090657	-1.150349	.6403735	.8737776	.7661623	1.196093	1.815168																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_E06	220609	1	MD144	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		0	1		21.540737	8.5781047	4.2877296	7.1706272	2	7	203															71	583214	5484	3121.6313	2857.464	1.71e+07	11.38608	1.56e+07	0	3722.634	889007.3	1178988	23_TP53INP1	3	6	6	8.333333	6	2	11	-1.415986	-.8972881	-1.016646	.1391119	.7497756		.2048116	.9319713	.4540325	1.79059	1.661939		.2473322	-.2896382	-.3079248	-1.051512	.4846749													
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_C01	220609	1	MD102	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		0	1		30.59261	6.1679902	2.2459536	7.79416	2	17	164																								4220.463	1021526	1432272	23_TP53INP1	3	6	5	4.666667	6	2	11	.8073037	.2253087	.6415176	-1.05022	.5712996	.3669767	1.783153	1.589404	.6411877	.3352298	.7145236																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_C05	220609	1	MD134	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		0	1		15.177202	4.0908521	2.8584864	7.4823936	2	46	193	364694	5285	5290	6779	1998	69	2.386e+09	1	3573661	155835	131	300	161	104										3881.372	981958.9	1204289	23_TP53INP1	3	6	5	7.666667	6	2	11	-.7082121	-.1697365	-.8522636	-.370999	1.387615	-.0170915	-.0935853	.4502785	.5594195	.5321897	.214553							.8023853	.1897378	-.4870631	.0547838	-.5999438	-.7857075	-.9261483	-.1650152	.2520908	-.0791753	1.003678	-.3154405	-.7610923
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_A06	220609	1	MD140	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		0	1		23.378335	6.3106944	4.3898184		2	3	199	154003	3422	3173	3743	924	45	5.881e+08	1	1950232	82547	120	154	139	115	62	299418	5051	5244.3184	4742.1896	2.65e+07	54.83701	3245917	20	3785.89	920499.6	1108676	23_TP53INP1	3	6	6	8.05	6	2	11	-1.214449	-.7161268	-1.260117	-1.087999	-1.387615	-.1314055	.5231395	1.10244		1.958315	.7916386		-1.877387	-.4328603	-.4200915	-.7848216	.1639539	-.6293404	-1.372516	-1.683734	-1.590818	-1.590818	-1.549094	-1.858438	-1.156265	-1.205124	-.5567915	-1.893793	-1.003678	-.2021419
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_E03	220609	1	MD120	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		0	1		15.109142	7.1352072	1.020888	16.445678	2	34	181																								4143.542	989480.6	1386544	23_TP53INP1	3	6	5	6.2	6	2	11	.3523494	-.1256613	.3523494	-.4760447	-.0797442			.4395933	1.954995	.1750964	1.076165																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_C02	220609	1	MD110	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		0	1		23.650572	7.4364715	3.743256	8.7294592	2	24	171																								3868.908		1181380	23_TP53INP1	3	6	5	5.366667	6	2	11	-.7639194		-.9816523	-1.413711	1.130004	.1891184	.0494931	1.138705	.7992861	1.138705	1.206047																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_E05	220609	1	MD136	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		0	1		19.941346	6.2631263	3.4710192	14.575079	2	48	195	167938	6718	7136	11420	4183	25	1.910e+09	2	1850979	80839	95	175	154	101									0	4111.889	1064727	1474441	23_TP53INP1	3	6	5	7.783333	6	2	11	.1869563	.6339906	.9645989	-.1068681	-.4326704	-.3791918	-.1489679	.7654302	1.83742	.9546231	.7654302							-1.825264	-1.205124	.4063765	1.312592	-.7210581	.0060841	.214577	-1.341952	-1.257044	-1.388291	-1.312592	-.5426386	-.8450942
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_G03	220609	1	MD122	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		0	1																																			23_TP53INP1	3	6		6.566667	6	2	11																														
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_A03	220609	1	MD116	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		0	1		14.598698	10.131994	3.5050488	11.69124	2	30	177																								4155.392	1018177	1348995	23_TP53INP1	3	6	5	5.833333	6	2	11	.4443637	.2030059	.1224503	-.0533578	.497773	2.837597	.4367665	.4236588	1.356006	.9856104	2.339588																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_E04	220609	1	MD128	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		0	1																																			23_TP53INP1	3	6		7.191667	6	2	11																														
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_G06	220609	1	MD146	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		0	1		24.977726	5.5337496	2.9265456	14.185371	2	9	205	489530	6197	5529	3492	1011	79	1.772e+09	1	7958906	253763	173	277	241	161	28	539134	2648	4946.7681	4410.9106	1.31e+07	122.7549	-6327642	0	4248.33	1107136	1420474	23_TP53INP1	3	6	6	8.466666	6	2	11	.9313067	.999833	.5775628	-.8492455	.8522636	.4537622	1.975199	1.226323	1.787047	.5773448	.4935534		-.1051219	-1.230247	-1.136341	-1.136341	-.0583267	1.243748	.9261483	-.0182532	.1650152	-.7857075	-1.793985	-1.736224	1.931688	1.858438	1.569614	.6145757	1.793985	2.252799
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_E01	220609	1	MD104	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		0	1		18.239866	6.7388068	2.4841608	6.3912112	2	19	166																								4283.327	1169761	1581704	23_TP53INP1	3	6	5	4.9	6	2	11	1.071603	1.431895	1.747743	1.655257	1.542792	.9523705		.6061705	.3690878	.4342696	.9470185																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_G01	220609	1	MD106	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		0	1		18.954487	6.0252861	4.083552	9.2750504	2	21	168																								3321.177	782148.8	1081744	23_TP53INP1	3	6	5	5.05	6	2	11	-2.859934	-1.906991	-1.36032	-2.071652	-1.798904	-2.466702	.4610861	.665405	.9570909	1.509097	.6775304																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_G02	220609	1	MD114	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		0	1		29.265456	5.0580691	4.1516112	5.3000288	2	28	175																								4140.855	1073385	1426784	23_TP53INP1	3	6	5	5.683333	6	2	11	.329834	.702113	.590158	.9788389	1.171183	1.887516	-.0274884	1.494155	.2664622	1.624603	.3454851																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_E02	220609	1	MD112	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		0	1		21.30253	6.7070948	3.4369896	13.63978	2	26	173																								4123.832	1103427	1470718	23_TP53INP1	3	6	5	5.55	6	2	11	.2194864	.9645253	.8990161	1.357986	1.476423	.8998843	.3186394	.9024924	1.62081	.9024924	.909788																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_C06	220609	1	MD142	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		0	1		31.885735	8.3085524	3.3008712	10.755941	2	5	201	312026	7801	6957	8771	2622	40	2.820e+09	2	2431842	112050	117	203	149	106	68	620720	5092	4966.1194	4548.5042	2.53e+07	-9.687468	4275670	0	3954.331	1007096	1316995	23_TP53INP1	3	6	6	8.216666	6	2	11	-.421036	.1146839	-.1331588	.599355	.9478215		.8912277	1.661939	1.308625	.8184025	1.494155		.5378253	-.3386363	-.4073909	-.8169562	.1995143	-.9641885	-.1281146	1.13284	1.066035	-.4063765	-.45984	-.5710568	-.9261483	-.6898456	-.6442436	-.8894032	-.7529894	-.6442436
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_A04	220609	1	MD124	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		0	1		15.211231	8.7208088	3.4710192	12.080948	2	37	184																								3850.689	982467.4	1190143	23_TP53INP1	3	6	5	6.783333	6	2	11	-.9150422	-.1586901	-.8990161	-.7895558	-1.61675	1.195688	.8589812	.4664036	1.380882	.9546231	1.744448																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_C03	220609	1	MD118	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		0	1		33.110801	6.5168226	3.2668416	13.328014	2	32	179																								4086.878	1080279	1408645	23_TP53INP1	3	6	5	6	6	2	11	.0904041	.7884479	.5037931	.3032463	.9645989	.4286447	1.06896	1.79059	1.552166	.8049484	.8184025																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_G05	220609	1	MD138	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		0	1		20.213582	4.3445484	3.7772856	10.366233	2	1	197	259373	4632	4120	7524	3288	56	1.861e+09	1	3015094	125719	122	230	183	90	124	643628	11712	5425.578	5639.5819	6.35e+07	-753.9098	3.00e+07	0	4105.036	1059329	1432033	23_TP53INP1	3	6	6	7.916667	6	2	11	.1438825	.5815504	.6285236	1.614666	1.334001	1.007621	.7379805	.7916386	1.201462	1.166919	.2443629		.6929004	.7153082	1.051512	-.1051219	.8169562	-.0608781	-.7529894	-.8714744	-.7210581	-.7692455	-.6898456	-.1650152	-.5999438	-.4329535	-.4329535	-.3735517	.3997775	-1.327129
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_G04	220609	1	MD130	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		0	1		5.95518	6.6753827	3.8793744	10.054466	2	42	189																								3854.85	992994.7	1339111	23_TP53INP1	3	6	5	7.366667	6	2	11	-.8676367	-.0599771	.0265564	.1606864	1.016646	.1775315	.0164917	.1849327	1.097613	1.279355	.8737776																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_A02	220609	1	MD108	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		0	1																																			23_TP53INP1	3	6		5.175	6	2	11																														
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_C04	220609	1	MD126	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		0	1		21.778944	4.3128364	4.6620552	17.53686	2	39	186																								4026.846	1037048	1391419	23_TP53INP1	3	6	5	7.066667	6	2	11	-.1331588	.4207837	.3979352	1.257671	1.747743	-1.408136	-.4367665	.9470185	2.025641	2.068319	.2244672																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_A05	220609	1	MD132	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		0	1		19.60105	3.2029152	2.892516	8.963284	2	44	191	313660	5408	4378	6772	2212	58	2.187e+09	1	3690434	152285	143	270	153	116	89	611119	7185	6663.9531	6383.4105	4.79e+07	-336.129	5729921	41	4385.703	1129237	1553695	23_TP53INP1	3	6	5	7.516667	6	2	11	1.476423	1.221917	1.476423	.7607465	.8910891	.6114389	.7970214	.7270726	.882638	.5602784	.1750964		.4586137	.1344797	.187635	-.3572158	.2593712	.097499	-.1036139	-.3800834	-.5710568	-.6442436	-.8023853	-.7692455	-.0426012	.1650152	.4802242	.5216102	-.6072435	-.1158556
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_B04	220609	1	MD125	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		16.13003	5.7081658	3.3349008	9.1971088	2	38	185																								4073.684	1022708	1396847	23_TP53INP1	3	7	5	6.916667	7	2	11	.0584504	.2477242	.4443637	.2259033	2.073394	-.4411686	.1046335	.5266227	.9266937	.8320063	.5602784																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_F01	220609	1	MD105	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		21.949092	7.5633196	3.5050488	10.054466	2	20	167																								4092.236	1000158	1372876	23_TP53INP1	3	7	5	4.966667	7	2	11	.1010742	.0272493	.2303799	.5866381	.7082121	.3306497	1.088633	.9622833	1.097613	.9856104	1.268461																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_H06	220609	1	MD147	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		43.149533	5.8825819	3.9474336	12.15889	2	10	206	347786	5796	4127	10486	3330	60	3.679e+09	1	3425652	143531	133	233	152	121	225	670730	18558	6484.7022	5703.8952	1.20e+08	234.2638	8.60e+07	0	3713.646	966526.8	1001892	23_TP53INP1	3	7	6	8.533334	7	2	11	-1.508776	-.3272507	-1.989825	-1.506593	-2.491741	-1.7149	-2.84898	2.8893	1.419882	1.336251	.6119958		.8499573	1.813418	1.950112	.6064951	1.255486	.220807	.0913878	-.214577	-.705366	-.1036139	-.1526925	-.1158556	-.3026771	-.0182532	-.0182532	-.3154405	-.651749	.2520908
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_H04	220609	1	MD131	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		18.341954	4.947077	4.1175816	18.861867	2	43	190																								4265.907	1121641	1548297	23_TP53INP1	3	7	5	7.45	7	2	11	.9645989	1.19924	1.415986	.2040712	-.0265564	.4919888	.7236213	.617842	2.336691	1.57252	.3250097																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_G07	220609	1	MD154	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2																																			23_TP53INP1	3	7		9.033333	7	2	11																														
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_F04	220609	1	MD129	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		22.187299	5.2641973	3.232812	17.770685	2	41	188																								3791.814	880379	1267588	23_TP53INP1	3	7	5	7.25	7	2	11	-1.171183	-1.017963	-.4443637	-.1606864	-.4679358	.988869	.3652668	.9935062	2.108133	.7916386	.4289582																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_B01	220609	1	MD101	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		17.83151	7.3730474	2.8244568	9.1971088	2	16	163																								3947.339	886001.6	1245890	23_TP53INP1	3	7	5	4.616667	7	2	11	-.456118	-.9137094	-.6156348	-1.357986	-1.747743	-1.823803	-.1156944	.5830709	.9266937	.5045149	1.166919																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_H01	220609	1	MD107	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		23.276246	4.994645	4.3557888	7.2485688	2	22	169																								3962.818		1324546	23_TP53INP1	3	7	5	5.133333	7	2	11	-.4094582		-.0584504	-2.858587	-.0690934	.294754	1.289085	1.076165	.492214	1.89634	.3352298																			
