filename	date	plate	index	line	diet	Exp	overfeeding	cholesterol	glucose	VAST	Imaged	age	bcl11a_nwt	bcl11a_dich	qRNA	protein	ldl	gluc	tc	tg	Anders_batch	pos_bio	Löpnr	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	CellInt_Tot	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	LiverLipN	LiverArea	LiverLipArea	LiverLipInt_Av	LiverLipIntBG	LiverLipInt_Tot	LiverLipInt_Av_Res	LiverLipInt_Tot_Res	vld_area	length	dorsal_area	lateral_area	file	batch	tank	batch_bio	tod	tank_n	batch_n	nr_tanks	intlength	intdorsal_area	intlateral_area	intangle	inteye_area	intcurvature	intpig_dorsal_tail	intldl	inttg	inttc	intgluc	intprotein	intLiverArea	intLiverLipN	intLiverLipArea	intLiverLipInt_Tot	intLiverLipInt_Tot_Res	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Tot	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_D04	210118	3	NH557	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	1	1	2	16.619738	.4764144	.58667259	.340296	2.9617808	1	14	112	326423	7591	7003	7606	2199	43	2.526e+09	3	4592861	144628	121	263	218	113	45	858183	3920	4132.4245	3777.9985	1.62e+07	-92.29214	-1.18e+07	34	4303.23	1167937	1592455	48_BCL11A	1	7	3	4.416667	7	1	7	.6420614	1.069771	1.202508	.6580757	1.163183	-1.079027		.8856685	1.499446	.4899012	1.663793	1.007436	1.245622	-.8187953	-.7635067	-.7537816	-.4819097	-.8591751	.1020724	1.482485	1.903997	.0816069	-.1020724	-.5574269	.3754618	-.0407695	-.4988484	.0203805	1.206455	-.0509698
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_D03	210118	3	NH551	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	1	1	2	18.083541	.4083552	.4915365	.340296	2.4941312	1	8	106															140	822594	12192	6495.8937	5418.7383	7.92e+07	314.2511	-1682218	6	4319.282	1145731	1556611	48_BCL11A	1	7	3	3.716667	7	1	7	.7301839	.9536166	.9536166	.5527719	.4147544	-.2552097	-.5407898	.4630729	1.108801	.4899012	1.182066	1.351702	1.02954	.4159872	.580926	.7537816	-.1387972													
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_H01	210118	3	NH540	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	.9462939	1	2	10.973641	.3743256	.3012643	.2382072	1.0132408	1	46	95	173757	5111	4419	8508	3960	34	1.340e+09	1	2632745	96665	123	247	134	88	183	524688	14854	6208.2422	5511.2055	9.22e+07	-83.68683	8359349	6	4063.441	957360.3	1348143	48_BCL11A	1	7	2	3	7	1	7	-.291285	-.5791321	-.4887764	-.5123707	-.7022593	.5493959	.8594887	.1361284	-.2665588	-.3930704	.511538	-.7537816	-.807541	.9007111	.9007111	.9163619	.3229234	-1.482485	-1.369856	-.7601675	-.8157657	-1.18562	.3320687	1.698407	-.9353781	-1.145427	-.3754618	-.2575581	-1.369856	-1.423913
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_D01	210118	3	NH536	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	.8585891	1	2	21.011147	.510444	.68180869	.1361184	2.2603064	1	42	91	305601	5766	5118	7011	2223	53	2.213e+09	1	4596681	149618	157	225	183	127	100	884144	7846	5941.5896	5176.2928	4.66e+07	49.11417	-2.65e+07	43	4285.886	1189710	1599528	48_BCL11A	1	7	2	2.616667	7	1	7	.5791321	1.167383	1.277605	.7022593	1.314104	-.8755128	-.0890049	1.123685	.8856685	-.8057584	2.341027	1.88951	1.400745	0	-.0161725	.1645718	-.920823	-.1225808	-.1844524	-.1844524	-.0816069	-.2052224	-.2681058	-.5337768	.3974212	.0816069	1.052254	-.6938044	.2052224	.7738417
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_D05	210118	3	NH564	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	.0507701	0	1	15.051378	.510444	.53910454	.4764144	3.1956056	1	21	119	627039	7465	5528	6167	1872	84	3.990e+09	2	7311746	268014	154	354	222	150	192	1045977	17087	5469.106	4901.4355	9.35e+07	-95.54448	2.92e+07	2				48_BCL11A	1	7	3	4.975	7	1	7								1.123685	1.605971	1.605971	1.448648	.3862029	2.338625	.976065	1.02954	.9939208	.9459858	1.698407	2.047078	1.369856	.4419345	1.070148	-.6938044	-1.034691	2.047078	2.250926	.8740081	2.137956	1.396375	1.698407
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_H06	210118	3	NH576	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	.0170074	0	1	20.90659	.7486512	.58667259	.3743256	2.338248	1	33	131															71	777338	6088	4410.2705	4109.0149	2.68e+07	-209.2525	-1.19e+07	10	4327.523	1255969	1723628	48_BCL11A	1	7	3	6	7	1	7	.8001721	1.624981	1.971987	.7712489	1.502891	-.2926572	1.963007	2.343412	.9716792	.7730539	1.663793	1.759861	.8301542	-.2953298	-.1952959	-.2482751	-.5002726													
InsH2Bfabp_CD15_10dpf_VAST02_plate04_BCL11A_210118_H02	210118	4	NH614	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	1	1	2	13.499539	.6125328	.41225642	.0680592	.6235328	1	22	169															150	795250	13088	4695.5235	3796.3577	6.15e+07	448.9097	3.28e+07	20	4138.403	1003552	1426470	48_BCL11A	1	7	4	9.116667	7	1	7	-.0087037	-.3094957	.0435316	-.2119221	-.5527719	-.8493556	1.12071	1.666864	-.601104	-1.524481	.9934046	.0245773	.8767082	.5524426	.6795741	.403916	1.082071													
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_H08	210118	3	NH592	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	.0105619	0	1	13.37846	.3062664	.20612821	.2382072	.4676496	1	49	147	436146	5894	4463	8019	2858	74	3.245e+09	1	4452817	166016	147	250	181	129	73	565837	5713	4432.9324	3644.3586	2.53e+07	367.6093	1585741	7	4267.831	1015306	1428399	48_BCL11A	1	7	3	7.4	7	1	7	.4789918	-.1661288	.0609627	.2479206	-.0350649	.6134658	.6036155	-.4630729	-.8507568	-.3930704	-.4933082	0	-.5244005	-.2450062	-.2953298	-.3337581	.0244176	1.145427	1.000491	-.1020724	-.7332358	.6303658	.1637617	.3754618	.2892923	.4873416	.4419345	-.2260813	.1637617	.8740081
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_D02	210118	3	NH544	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	.9789335	1	2	12.123772	.2382072	.28540829	.2041776	2.0264816	1	1	99	234630	5333	5304	9359	2911	44	2.084e+09	1	2563383	99855	102	227	166	109	107	368240	7828	8556.3531	7758.4053	6.70e+07	-415.8323	-8.92e+07	13	3919.574	899415	1282960	48_BCL11A	1	7	3	3.25	7	1	7	-.663603	-1.039416	-.7764218	-1.768825	-.6151411	-.1630188	-.6468477	-1.169907	.6895999	-.6300492	.3784071	-.3164856	-2.003149	.0647324	-.0323492	.5700741	-2.336206	-.7738417	-.9674216	-.5693691	.1225808	-.4645183	.6808997	.4873416	-1.034691	-1.070148	-1.249774	-.6056978	-.4195739	-.3645503
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_H03	210118	3	NH554	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	.9867718	1	2	19.024557	.4764144	.53910454	.4423848	2.727956	1	11	109	158210	3296	3542	4729	1535	48	7.839e+08	1	3978493	117864	118	240	162	115	67	752020	5945	5406.7026	4755.6625	3.21e+07	15.91686	-2.74e+07	0	4249.471	1111801	1540282	48_BCL11A	1	7	3	4.066667	7	1	7	.4022501	.6208137	.7764218	-.0877569	.3957253	-.4472753	2.30304	.8856685	1.202166	1.365887	1.448648	1.438378	.6593401	-.3550119	-.2283749	-.0163839	-.9717622	-.3645503	-1.482485	-1.903997	-1.423913	-1.617868	-1.31953	-1.369856	-.1020724	-.6303658	-.7068257	-.3645503	-.5574269	.0918348
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_D09	210118	3	NH595	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	.0183052	0	1	14.737706	.6465624	.19027219	.4423848	1.7926568	1	3	150	455702	6802	5098	7789	2595	67	3.591e+09	2	5476489	190230	148	260	207	134	64	984490	6672	4354.5519	3700.3161	2.91e+07	222.4877	3511961		4530.623	1188349	1626579	48_BCL11A	1	7	4	7.7	7	1	7	1.693934	1.133643	1.454408	1.065359	.6364617	-.1084118	1.394653	1.900826	.4190778	1.365887	-.7575541	.3164856	2.003149	-.442587	-.1460639	-.1479871	.0896424	.7332358	1.107003	.7876622	-.1225808	.8445288	0	.0611754	.9042674	1.000491	.4873416	-.1123207	.8445288	1.052254
InsH2Bfabp_CD15_10dpf_VAST02_plate04_BCL11A_210118_H01	210118	4	NH606	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	0	0	1	10.183492	.0340296	.20612821	.2041776	.9352992	1	14	161	423189	7837	6232	12364	3350	54	4.940e+09	1	4087394	165108	129	279	181	115	98	666620	8017	3342.5281	3180.15	2.68e+07	-169.129	1.80e+07	34	4114.344	1008188	1392944	48_BCL11A	1	7	4	8.55	7	1	7	-.1133889	-.2372021	-.2015382	-.5527719	-.15842	.9297163	-.7140806	-2.728131	-.3587993	-.6300492	-.4933082	-1.077973	.1134454	-.0404405	.0647324	-.2652074	.6341637	-.0407695	.7876622	1.617868	1.107003	1.617868	1.791764	.8157657	0	.4645183	-.0407695	.3974212	.1637617	.0918348
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_D08	210118	3	NH588	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	.0202788	0	1	9.6143954	.4764144	.12684813	.3062664	1.4029488	1	45	143	423761	6621	6041	9479	2908	64	3.842e+09	1	5893975	186477	150	298	191	112	138	904443	12143	5486.6484	4619.9171	6.66e+07	257.7675	1.15e+07	0	4392.849	1267947	1592141	48_BCL11A	1	7	3	7.116667	7	1	7	1.039416	1.862732	1.167383	.8694237	1.969018	-1.607642	.1158122	.8856685	.1280756	.1603423	-1.898029	-1.331555	1.660698	.3809696	.5244005	.5509042	.4277527	.6179848	.8157657	.581393	.9674216	.9674216	.7876622	.4645183	1.107003	.8445288	.6179848	.8016348	.3428553	-.1225808
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_H07	210118	3	NH584	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	.9918117	1	2	16.201509	.6125328	.19027219	.1020888	.5455912	1	41	139															64	814962	5240	6015.6061	5412.716	3.15e+07	-158.8536	-4.92e+07	29	4427.247	1139750	1562189	48_BCL11A	1	7	3	6.783333	7	1	7	1.167383	.9001216	1.039416	.6364617	1.080948	-.3688625	.7726724	1.666864	-.6895999	-1.024218	-.7575541	.8675862	1.002444	-.442587	-.4159872	-.0327722	-1.596444													
InsH2Bfabp_CD15_10dpf_VAST02_plate04_BCL11A_210118_H03	210118	4	NH622	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	1	1	2	17.835908	.2382072	.38054438	.4083552	2.338248	1	30	177	452868	5959	5225	9451	3443	76	4.313e+09	2	4399020	173380	125	304	166	138	147	713742	12064	5379.109	4640.7851	6.49e+07	125.3387	9065936	0	4301.718	1256148	1554787	48_BCL11A	1	7	4	9.7	7	1	7	.6208137	1.693934	.9265376	1.450737	2.308362	-1.545182	-1.3491	-1.169907	.9716792	1.065556	.8931164	1.274138	.3809696	.4876378	.5059336	.5131547	.3574176	1.344268	1.070148	-.0611754	0	1.227826	.7332358	1.000491	.1637617	.6056978	-.2681058	.9042674	-.4195739	1.369856
