filename	date	plate	index	control_1_mutant_0	line	diet	Exp	filename9	overfeeding	cholesterol	glucose	VAST	Imaged	age	poldip2_nwt	poldip2_dich	qRNA	protein	ldl	gluc	tc	tg	Anders_batch	pos_bio	Löpnr	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	CellInt_Tot	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	LiverLipN	LiverArea	LiverLipArea	LiverLipInt_Av	LiverLipIntBG	LiverLipInt_Tot	LiverLipInt_Av_Res	LiverLipInt_Tot_Res	vld_area	length	dorsal_area	lateral_area	file	batch	tank	batch_bio	tod	tank_n	batch_n	nr_tanks	intlength	intdorsal_area	intlateral_area	intangle	inteye_area	intcurvature	intpig_dorsal_tail	intldl	inttg	inttc	intgluc	intprotein	intLiverArea	intLiverLipN	intLiverLipArea	intLiverLipInt_Tot	intLiverLipInt_Tot_Res	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Tot	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_A03	220414	1	MC216	0	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		0	1									480085	6235	5110	10427	2964	77	5.274e+09	1	6126292	216014	148	249	206	169	230	681494	18346	10156.642	9352.4443	1.86e+08	-821.9018	2.23e+07	42	4087.804	1110455	1526644	33_POLDIP2	3	6		4.3	5	2	6	.3568393	.7635726	.852495	-.0688338	.4727891	.0997664	.3086658						.3568393	1.096804	1.184125	1.278085	.5017354	1.017442	.9042674	.0816069	-.0509698	.4873416	-.2052224	-.581393	1.227826	1.227826	.5935016	.0407695	1.000491	2.250926
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_2_C07	220414	1	MC243	0	insH2Bfabp	CD15	POLDIP2	C07	1	0	0	2	1	10		0	1																																			33_POLDIP2	3	6		6.95	5	2	6																														
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_2_A08	220414	1	MC248	0	insH2Bfabp	CD15	POLDIP2	A08	1	0	0	2	1	10		0	1																																			33_POLDIP2	3	6		7.283333	5	2	6																														
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_G06	220414	1	MC239	0	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		0	1									374070	4022	4343	4584	1386	93	1.626e+09	1	6140041	178412	185	284	191	135	304	934304	22951	8298.6208	7887.2625	1.90e+08	-910.1006	6.41e+07		4582.261	1340861	1754193	33_POLDIP2	3	6		6.683333	5	2	6	1.92248	2.163694	2.029334	.5367166	1.478052	-1.344434	1.630337						1.630337	1.690622	1.630337	1.350582	1.389653	1.791764	.1844524	-1.369856	-.6303658	-1.070148	-1.546635	-1.482485	1.272341	.6808997	1.903997	.9512777	.4531975	.889036
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_2_E07	220414	1	MC245	0	insH2Bfabp	CD15	POLDIP2	E07	1	0	0	2	1	10		0	1																																			33_POLDIP2	3	6		7.083333	5	2	6																														
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_C02	220414	1	MC210	0	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		0	1									324573	6762	5947	13629	3869	48	4.409e+09	1	3645014	136671	141	200	178	118	159	606314	11380	9667.2125	7402.6199	1.10e+08	1043.901	-3907121	22	3944.741	1086245	1294594	33_POLDIP2	3	6		3.716667	5	2	6	-.1833219	.6459794	-.167894	-.084163	1.281552		-1.096804						.0151923	.4558681	.2769504	.5904663	-.0995121	-.6428442	-.2260813	.4873416	.5574269	.0816069	.3754618	.1225808	-.3106094	-.2892923	.2681058	-1.369856	.1225808	.0509698
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_C04	220414	1	MC224	0	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		0	1									565600	5336	4942	7369	2277	106	4.120e+09	1	8890659	274263	161	338	225	139	149	1212292	11916	8552.922	8231.232	1.02e+08	-1071.287	-3.33e+07	0				33_POLDIP2	3	6		5.258333	5	2	6													2.744484	.3568393	.3730773	.4673578	-.8928244	2.047078	1.369856	-.4419345	-.247039	-.0407695	-.9042674	-.9042674	2.250926	2.047078	1.08839	1.513781	1.452576	1.08839
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_G03	220414	1	MC221	0	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		0	1																							55	825932	4469	7084.0013	6609.0969	3.17e+07	-580.7983	-6.19e+07	18				33_POLDIP2	3	6		4.791667	5	2	6													1.042954	-.9199942	-.9919701	-.8264717	-1.430969													
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_E05	220414	1	MC232	0	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		0	1									354318	7086	6203	15909	5413	50	5.763e+09	1	3799191	153741	133	238	185	108	230	600182	18128	11760.234	9881.1668	2.13e+08	143.0359	3.56e+07	29	4239.892	1061079	1406193	33_POLDIP2	3	6		6	5	2	6	.7681059	.5017354	.2927713	.9879631	1.215324	.7007746	-.6697294						0	1.096804	1.12496	1.521842	.91583	-.5104216	.0816069	.7068257	.7876622	.7601675	.7876622	.9353781	-.1637617	.1020724	-.1123207	-.3106094	.2892923	-.6303658
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_A06	220414	1	MC236	0	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		0	1									473019	6307	5224	11312	3907	75	5.261e+09	1	5849762	179766	172	260	166	153	384	1005130	27496	10269.92	9459.7972	2.82e+08	-838.2979	1.16e+08	5	4583.217	1298886	1730627	33_POLDIP2	3	6		6.35	5	2	6	2.029334	2.026799	1.92248	1.150349	1.833915	.482939	1.92248						1.92248	2.744484	2.744484	2.163694	2.35964	.9512777	.8445288	.1020724	.0611754	.4645183	-.0611754	.143141	1.000491	.7876622	1.513781	.3974212	-.3213206	1.656795
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_F02	220414	1	MC213	0	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		0	1									185547	3092	3256	3359	913	60	5.938e+08	1	3685652	120388	135	215	151	121	112	398154	9003	8173.4596	6691.5117	7.36e+07	409.1095	-2.21e+07					33_POLDIP2	3	6		4.005556	5	2	6													-1.575455	-.2298841	-.2298841	.0382201	-.5904663	.2786834	-1.18562	-1.791764	-1.617868	-1.617868	-2.047078	-2.047078	-.2892923	-.6554235	.0101897	-.9197114	-.7876622	.2892923
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_C05	220414	1	MC230	0	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		0	1									383084	5718	5219	8165	2402	67	3.060e+09	1	5468283	182094	150	371	156	116	138	1138030	10417	8168.3302	7569.6868	8.51e+07	-656.7851	-3.31e+07	6				33_POLDIP2	3	6		5.820001	5	2	6													2.029334	.2220918	.0151923	.2391676	-.8702819	.6554235	.2892923	-.1637617	.0407695	-.4419345	-.6808997	-.8445288	.9042674	.8445288	.719968	1.903997	-.6681074	-.1020724
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_E01	220414	1	MC204	0	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		0	1									734297	6737	5354	9596	3075	109	7.021e+09	1	9080587	328326	165	348	262	153	348	850766	23498	12762.669	10975.75	3.00e+08	-176.6991	9.42e+07	16				33_POLDIP2	3	6		3.033333	5	2	6													1.184125	2.029334	1.690622	2.35964	1.831183	2.250926	2.047078	.4195739	.1020724	1.107003	-.3320687	-.4645183	2.646619	2.646619	1.295575	1.617868	2.250926	1.656795
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_D03	220414	1	MC219	0	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		0	1																							297	843504	22495	8026.2513	7227.3309	1.81e+08	-385.3256	7.11e+07	0	4398.619	1270489	1658296	33_POLDIP2	3	6		4.633333	5	2	6	1.478052	1.831183	1.630337	1.278085	1.690622	-1.648073	1.096804						1.12496	1.630337	1.524945	1.180491	1.430969													
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_E04	220414	1	MC225	0	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		0	1									514290	7792	7004	8554	3378	66	4.344e+09	3	7832342	237410	156	382	245	107	347	821486	24339	13108.446	11187.804	3.19e+08	-87.06569	1.08e+08	9	4355.04	1151054	1602160	33_POLDIP2	3	6		5.366667	5	2	6	1.31688	1.121218	1.281552	-.5367166	.0912767	-.858297	1.017131						1.017131	1.92248	1.92248	2.742488	2.163694	.5574269	1.070148	.9353781	1.423913	.0407695	-.6554235	-.1637617	1.617868	1.698407	.9838216	2.250926	1.903997	-.7068257
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_G05	220414	1	MC234	0	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		0	1									661691	7192	7058	5719	1764	92	3.797e+09	1	8814610	274917	164	376	291	118	334	1139152	23987	9799.1672	9160.9315	2.35e+08	-948.0444	7.60e+07	18	4622.328	1369811	1755509	33_POLDIP2	3	6		6.183333	5	2	6	2.166107	2.742488	2.166107	1.211746	1.92248	.5205949	1.247754						2.166107	1.833915	1.833915	1.687728	1.474883	1.698407	1.617868	.7601675	1.482485	-.1225808	-1.369856	-1.272341	2.047078	2.250926	1.227826	2.047078	2.646619	.0509698
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_A05	220414	1	MC228	0	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		0	1									372472	7760	6094	12728	4992	48	4.855e+09	1	3982535	161351	126	248	224	130	217	960780	17851	8322.5608	7823.5999	1.49e+08	-809.2613	2.38e+07	0				33_POLDIP2	3	6		5.64	5	2	6													1.833915	.9199942	1.017131	.9633621	.5723673	-.6428442	.1637617	.9042674	.7068257	.3320687	.247039	.7068257	-.0203805	.3320687	-.3645503	-.0203805	1.369856	.6303658
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_A04	220414	1	MC223	0	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		0	1									629348	5425	4958	9006	2409	116	5.635e+09	1	8093846	266487	196	338	234	127	124	926665	10175	6782.3657	6024.3928	6.90e+07	-176.1582	-9501069	0	4747.415	1289136	1767936	33_POLDIP2	3	6		5.15	5	2	6	2.744484	1.91984	2.361894	.084163	1.630337	.3559816	.0760316						1.478052	-.0455908	-.030388	-.0229285	-.2078247	2.646619	1.546635	-.2999338	-.2260813	.7068257	-.5574269	-.8157657	1.791764	1.903997	2.250926	1.513781	1.617868	.5455638
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_2_A07	220414	1	MC241	0	insH2Bfabp	CD15	POLDIP2	A07	1	0	0	2	1	10		0	1																																			33_POLDIP2	3	6		6.816667	5	2	6																														
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_H01	220414	1	MC207	0	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		0	1									426655	5203	4336	8751	2593	82	3.731e+09	1	6497850	232142	149	264	209	171	280	910758	19589	10134.545	9049.2588	1.99e+08	-477.7752	4.23e+07	0	4466.641	1243916	1722088	33_POLDIP2	3	6		3.383333	5	2	6	1.833915	1.62737	1.833915	-.0535207	.030388	.501678	1.154037						1.4342	1.478052	1.281552	1.389653	1.065642	1.369856	.5574269	-.5104216	-.6808997	-.1844524	-.6056978	-.7332358	1.369856	1.482485	.6554235	.4307273	1.070148	2.646619
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_2_H07	220414	1	MC247	1	insH2Bfabp	CD15	POLDIP2	H07	1	0	0	2	1	10		1	2																																			33_POLDIP2	3	7		7.216666	6	2	6																														
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_B03	220414	1	MC217	1	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		1	2									275190	6880	4290	12648	3484	40	3.409e+09	1	2371826	114692	107	212	171	112	130	521204	10848	6559.2493	5403.418	7.12e+07	350.8133	8596713	30				33_POLDIP2	3	7		4.425	6	2	6													-.5954912	.0912767	.1218342	-.0076422	.2234687	-1.107003	-.5574269	.5337768	-.7876622	-.2892923	.2052224	-.0816069	-1.272341	-.8740081	-1.08839	-1.034691	-.1534432	-.3974212
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_F01	220414	1	MC205	1	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		1	2									314300	4365	3741	15115	5518	72	4.625e+09	1	4791561	154518	122	278	174	146	267	796741	19607	7619.873	6806.6354	1.49e+08	-283.5374	5.08e+07	4	4271.571	1145402	1570100	33_POLDIP2	3	7		3.133333	6	2	6	.852495	1.065642	1.069491	.6272615	1.042954	-1.099562	1.833915						.9199942	1.31688	1.31688	.9879631	1.211746	.8445288	-.2892923	-1.034691	-1.070148	.2052224	.6303658	1.000491	.5574269	.1225808	-.6056978	.8157657	.0101897	1.344268
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_A02	220414	1	MC208	1	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		1	2									443415	6618	6036	12725	3982	67	5.419e+09	1	4989220	162637	175	250	205	121	110	474044	9308	9569.2697	7929.294	8.91e+07	309.7775	-3.84e+07	22	4183.148	1161582	1499429	33_POLDIP2	3	7		3.55	6	2	6	.6321747	1.180491	.8095796	.6087609	.6697294	.409573	.7478586						-1.042954	-.2455112	-.167894	.286637	-1.121218	.6554235	.6303658	.3106094	.6303658	.6056978	.2260813	.2052224	.7068257	.4419345	1.656795	.1328539	.9353781	.2892923
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_F06	220414	1	MC238	1	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		1	2									187139	4925	3956	9266	2997	38	1.739e+09	1	2432103	92636	103	249	142	110	115	518537	9440	8504.213	7235.4756	8.03e+07	82.798	-2.93e+07	65	4209.116	1014064	1428115	33_POLDIP2	3	7		6.616667	6	2	6	.6697294	.2078247	.422408	.9393307	-.3246387	-1.479252	1.31688						-.6137297	-.152506	-.152506	.1148846	-.7432719	-1.295575	-1.145427	-.7466339	-.9674216	-1.034691	-.4873416	-.5337768	-1.18562	-1.227826	-1.206455	.0407695	-1.070148	-.5455638
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_F04	220414	1	MC226	1	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		1	2									442731	7141	6292	6923	2233	62	3.318e+09	1	5985319	223825	155	251	235	143	192	1143206	14906	7824.5808	7050.8488	1.17e+08	-373.8198	1.18e+07	0				33_POLDIP2	3	7		5.458333	6	2	6													2.361894	.7279133	.6508373	.723273	.3186394	.4195739	.6056978	.7332358	.8740081	-.3320687	-1.034691	-.9353781	1.070148	1.272341	.9042674	.1844524	1.698407	1.227826
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_2_B07	220414	1	MC242	1	insH2Bfabp	CD15	POLDIP2	B07	1	0	0	2	1	10		1	2																																			33_POLDIP2	3	7		6.883333	6	2	6																														
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_H06	220414	1	MC240	1	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		1	2									181126	4528	4346	13043	5410	40	2.358e+09	1	2468324	112854	123	182	148	107	130	478054	10998	6608.854	5343.0628	7.27e+07	473.3222	1.17e+07		4033.419	917628.5	1273196	33_POLDIP2	3	7		6.75	6	2	6	.2143129	-.5017354	-.3246387	.6649264	-1.524945	-1.040703	.9919701						-.9674216	.0912767	.1833219	.0229285	.3025995	-1.107003	-1.272341	-.9042674	-.6056978	-.7601675	.2892923	.9042674	-1.107003	-.9353781	-.5455638	-1.791764	-.8157657	-.7068257
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_E03	220414	1	MC220	1	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		1	2																							77	676040	6142	5728.7862	5510.9836	3.52e+07	-609.5804	-3.01e+07	3	4311.811	1137731	1548342	33_POLDIP2	3	7		4.7	6	2	6	1.069491	.91583	.9919701	.6841152	.5774487	-.1164641	.6888636						.3406948	-.5684978	-.5954912	-.7432719	-.7841931													
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_H05	220414	1	MC235	1	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		1	2									391752	6218	4338	12280	3742	63	4.699e+09	1	3942314	163802	137	253	176	111	32	478862	2242	4159.211	3737.9501	9324951	-37.47308	-1.04e+07		4107.214	900491.6	1299873	33_POLDIP2	3	7		6.266667	6	2	6	.4727891	-.6459794	-.152506	.8928244	-1.690622	-.409573	-.1833219						-.9434426	-1.690622	-1.833915	-1.831183	-.2549257	.4419345	.3320687	.0611754	-.6554235	.247039	.1637617	.0407695	-.0611754	.4873416	.1225808	.2260813	.0918348	-.4645183
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_2_D07	220414	1	MC244	1	insH2Bfabp	CD15	POLDIP2	D07	1	0	0	2	1	10		1	2																																			33_POLDIP2	3	7		7.016666	6	2	6																														
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_2_D08	220414	1	MC249	1	insH2Bfabp	CD15	POLDIP2	D08	1	0	0	2	1	10		1	2																																			33_POLDIP2	3	7		7.349999	6	2	6																														
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_D02	220414	1	MC211	1	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		1	2									595947	8164	7565	11703	4224	73	7.221e+09	1	6792225	237145	168	282	217	138	191	846832	15166	6294.4699	5648.0181	9.55e+07	-209.4234	2.66e+07	2	4730.701	1343074	1784564	33_POLDIP2	3	7		3.816667	6	2	6	2.361894	2.35964	2.744484	.1148846	1.575455	.9326642	1.215324						1.154037	.7082534	.7478586	.3836748	.7035592	.889036	1.482485	1.227826	1.698407	1.272341	.0203805	.3106094	1.482485	1.617868	1.423913	.8740081	1.227826	.9674216
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_D05	220414	1	MC231	1	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		1	2									294621	4994	5537	12099	4050	59	3.371e+09	1	5935042	162066	151	294	222	95	121	762880	10463	7382.6239	6569.1104	7.72e+07	-233.8752	-1.53e+07	3				33_POLDIP2	3	7		5.910001	6	2	6													.7886732	-.0912767	.030388	.0995121	-.4167938	.1637617	-.4419345	-.6808997	.2892923	-.3106094	.0816069	.247039	1.034691	.3754618	.7738417	1.034691	1.295575	-1.145427
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_C01	220414	1	MC202	1	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		1	2									93940	3914	4265	9163	4065	24	9.778e+08	1	466691	22170	52	213	87	55										3881.554	868909.6	1164393	33_POLDIP2	3	7		2.883333	6	2	6	-.3894143	-.9393307	-.8970411	-.8481733	-.2769504		-.5954912											-1.617868	-1.903997	-1.423913	-.8157657	-1.369856	-.5337768	.2681058	-2.047078	-2.047078	-2.047078	-.9674216	-2.047078	-1.791764
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_2_G08	220414	1	MC252	1	insH2Bfabp	CD15	POLDIP2	G08	1	0	0	2	1	10		1	2																																			33_POLDIP2	3	7		7.549999	6	2	6																														
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_2_E08	220414	1	MC250	1	insH2Bfabp	CD15	POLDIP2	E08	1	0	0	2	1	10		1	2																																			33_POLDIP2	3	7		7.416666	6	2	6																														
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_H04	220414	1	MC227	1	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		1	2									45981	3065	2217	7599	1751	15	3.685e+08	1	577104	38774	61	220	140	26	328	953875	23798	10057.334	8931.2527	2.39e+08	-412.4438	8.62e+07	19	4412.684	1255520	1707030	33_POLDIP2	3	7		5.55	6	2	6	1.575455	1.687728	1.690622	.2549257	1.154037	1.58669	.7082534						1.757763	1.757763	1.757763	1.754947	1.754947	-2.250926	-2.646619	-1.903997	-2.646619	-2.047078	-.8157657	-1.31953	-1.903997	-1.791764	-1.791764	-.7738417	-1.107003	-2.047078
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_2_F08	220414	1	MC251	1	insH2Bfabp	CD15	POLDIP2	F08	1	0	0	2	1	10		1	2																																			33_POLDIP2	3	7		7.483333	6	2	6																														
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_G02	220414	1	MC214	1	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		1	2									210413	9148	6066	7350	2215	23	1.433e+09	2	1271496	60126	95	168	99	94	114	656704	8512	7701.7392	6677.5348	6.56e+07	-45.72791	-2.97e+07	16				33_POLDIP2	3	7		4.111111	6	2	6													.2769504	-.1987935	-.2769504	-.0995121	-.7635726	-1.743188	-.9674216	1.698407	.6808997	-1.18562	-.9353781	-.9674216	-1.617868	-1.617868	-1.369856	-2.047078	-1.903997	-1.227826
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_H03	220414	1	MC222	1	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		1	2																							182	880210	13654	7849.6511	7017.4283	1.07e+08	-308.3802	3155186	6	4411.413	1256986	1709826	33_POLDIP2	3	7		4.883333	6	2	6	1.524945	1.754947	1.757763	.7432719	.191052	.6182299	1.056129						1.31688	.6321747	.5419125	.5191466	.0535207													
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_F05	220414	1	MC233	1	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		1	2									344029	6491	6804	7401	2565	53	2.682e+09	1	3889228	159383	124	241	174	138	349	896224	24438	8479.4714	7266.0815	2.07e+08	21.08693	9.68e+07	13	4290.409	1124452	1595521	33_POLDIP2	3	7		6.083333	6	2	6	.9674216	.8702819	1.184125	.433524	-.0151923		1.524945						1.353934	2.166107	2.029334	1.430969	1.91984	-.3645503	-.0203805	.2260813	1.31953	-.6554235	-.8740081	-.7601675	-.1020724	.2892923	-.4873416	-.1948269	.0101897	.9674216
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_2_H08	220414	1	MC253	1	insH2Bfabp	CD15	POLDIP2	H08	1	0	0	2	1	10		1	2																																			33_POLDIP2	3	7		7.616666	6	2	6																														
InsH2Bfabp_CD15_10dpf_VAST02_plate01_POLDIP2_220414_B05	220414	1	MC229	1	insH2Bfabp	CD15	POLDIP2		1	0	0	2	1	10		1	2																							114	702306	8829	6722.6666	5909.8636	5.94e+07	-97.51515	-1.62e+07	1				33_POLDIP2	3	7		5.73	6	2	6													.5244005	-.1987935	-.2455112	-.1302844	-.4503765													
