filename	index	well	batch	tank	D	plate	Project	column	row	line	proj	Exp	date	VAST	age	time	tod	length	dorsal_area	lateral_area	eye_max_d	eye_mean_d	eye_min_d	eye_area	bent_back	curvature	angle	PCE	dorsal_tail	pig_dorsal_tail	pig_dorsal_tail_Res	dorsal_area_Res	lateral_area_Res	condition	intlength	intdorsal_area	intdorsal_area_Res	intlateral_area	intlateral_area_Res	intangle	inteye_area	intbent_back	intcurvature	intPCE	intdorsal_tail	intpig_dorsal_tail	intpig_dorsal_tail_Res
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_E03	SD408	E03	1	1		4	Size	3	E	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:14:10	10.23333	3369.665	847391.4	1134830	317.2457	276.6823	250.5558	60143.43	.034027	.0000581	166.8515	15282.59	379941.4	78626.1	-27023.75	18048.4	21560.07	1	.4599914	.790725	.6744897	.6195099	.4051146	.7582926	.4808867	.8871465	1.088181	.3993231	.9559837	-.1518435	.1957222
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_E04	SD416	E04	1	5		4	Size	4	E	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:15:20	10.25	3327.698	791255.5	1100407	325.1259	273.4241	247.9786	58737.79	.0245637	.0000283	168.1922	12531.13				-29168.59	1806.233	0	.0608326	-.4914131	-.7852094	.0657642	-.1223501	1.014499	.3532773	-.9904183	-.3740954	.0096041			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_E05	SD424	E05	1	1		4	Size	5	E	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:16:38	10.26667	3406.247	854718.6	1132018	340.3441	292.3589	271.4726	67141.73	.0289684	.0000448	160.0013		321562.5	98050.84	-17377.5	17601.01	5961.281	1	.790725	.8975922	.6510138	.5635893	-.0563585	-.2622828	1.332074	.0807936	.6449811		-.4545607	.6387455	.503031
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_E06	SD432	E06	1	5		4	Size	6	E	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:18:07	10.3	3429.801	837013.6	1168356	323.7838	281.2842	259.7656	62236.94	.0266876	.0000382	157.48	10886.23	349017.3	84158.94	-26670.71	-5109.851	34065.32	0	1.015849	.6112338	.1465862	1.244045	.7377372	-.5112223	.7971342	-.4048251	.2739918	-.2325743	.4545607	.0793156	.2399812
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_E07	SD440	E07	1	1		4	Size	7	E	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:19:11	10.31667	3471.663	927303.4	1177328	330.0546	286.1874	262.1437	64330.45	.0246275	.000028	164.017	26198.73	408383.2	159704.6	58818.75	76283.35	28404.56	1	1.332074	2.125054	1.674742	1.427076	.5857368	.3022623	1.008045	-.9598688	-.435942	1.628361	1.656102	1.945423	2.051381
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_E08	SD448	E08	1	5		4	Size	8	E	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:20:08	10.33333	3340.396	822538.4	1142037	317.0292	281.2886	257.0313	62177.13	.0288459	.0000432	161.0511	10317.99	328650.5	65676.27	-48564.84	-584.293	38998.5	0	.1739048	.3186394	.27188	.7193747	.867318	-.0865434	.7591527	.0427396	.5875741	-.3123306	-.1664331	-.7111174	-.7679301
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_E09	SD456	E09	1	1		4	Size	9	E	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:21:07	10.35	3298.091	806568	1138628	302.5149	263.032	242.62	54341.43	.0302397	.000058	165.2931	14983.52	306100.5	87388.91	-30629.33	-7563.676	50377.12	1	-.1644169	-.0983659	.1180664	.6656764	1.148078	.5332367	-.39845	.3538052	1.071175	.3325638	-.9334751	.2104284	.007203
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_E10	SD464	E10	1	5		4	Size	10	E	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:22:07	10.36667	3384.816	811383.1	1145148	309.7348	277.0528	259.7656	60292.97	.0255056	.0000353	164.6376	9719.849	320605.5	75874.63	-39714.02	-21179.95	26581.88	0	.5557845	.0514647	-.4637077	.8269954	.5417148	.414974	.5019941	-.6924793	.0807936	-.414974	-.4867482	-.2548349	-.4071361
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_E12	SD480	E12	1	5		4	Size	12	E	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:24:42	10.4	3279.179	735388.8	1020315	297.9493			35200.8	.0451601	.000101	146.8343	10527.34	349465.9	115651.2	4896.734	-74723.78	-61325.39	0	-.3582593	-1.760293	-2.039969	-1.148078	-1.639431	-1.55994	-1.911268	2.036834	1.966487	-.2722359	.4705935	1.278284	1.185975
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_F01	SD393	F01	1	2		4	Size	1	F	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:38:47	10.63333	2976.173	889530.6	1059374	250.1849	207.3724	184.785	33884.89	.033377	.0000312	168.317	59.81445	313173.5	82065.43	-34768.07	143814.5	83650.11	1	-1.972896	1.511752	2.897675	-.7133076	2.041527	1.081008	-1.972896	.7796345	-.1669311	-2.214129	-.6387455	-.0360226	-.2104284
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_F02	SD401	F02	1	6		4	Size	2	F	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:37:40	10.61667	3386.415	842636.1	1100107	317.3418	272.4595	247.6643	58319.09	.0249146	.0000349	155.6908	13009.64	330714.1	80181.27	-33714.17	9733.258	-19017.47	0	.6112338	.6922092	.5061064	.0469579	-.8138509	-.7080291	.2359998	-.8593426	.0522452	.0576556	-.0937757	-.1082554	-.1227579
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_F03	SD409	F03	1	2		4	Size	3	F	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:36:43	10.6	3025.903	693339.3	990766.6	282.3282	242.2031	215.3211	46176.76	.0253229	.0000486	163.1273	11574.1				-62945.83	-2340.406	1	-1.678325	-2.224432	-1.969705	-1.571335	-.2465669	.1834995	-1.455531	-.7796345	.7291514	-.1542728			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_F05	SD425	F05	1	2		4	Size	5	F	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:34:20	10.56667	3314.106	814613.1	1123375	296.6231	273.6612	262.5	58977.05	.0239979	.0000104	165.7471	13906.86	342587.3	79912.11	-31994.58	-2922.331	29526.2	1	-.0514647	.0889716	.2136409	.4462306	.6081754	.6240922	.3682503	-1.217314	-1.598875	.2030698	.1957222	-.1227579	-.0793156
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_F06	SD433	F06	1	8		4	Size	6	F	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:32:33	10.53333	3405.465	876431.3	1170659	318.2384	284.4833	267.3572	63612.67	.0249366	.0000363	161.8199	9869.385	398902.6	103927.6	1453.761	39479.77	44874.79	0	.7780032	1.206533	1.11019	1.285831	1.029232	-.0384252	.9259391	-.8456872	.176567	-.3786055	1.46223	.8477958	1.129657
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_F07	SD441	F07	1	2		4	Size	7	F	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:31:34	10.51667	3529.737	810665.3	1115270	339.832	288.0253	257.84	65227.66	.0227803	.0000261	163.4489	11424.56	339207.8	97617.19	-14855.57	-52696.88	-53952.74	1	1.856145	-.0046766	-1.507905	.2854742	-1.539856	.2523555	1.132409	-1.565677	-.5540488	-.1834995	.0504421	.6211776	.5866017
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_F08	SD449	F08	1	8		4	Size	8	F	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:30:31	10.5	3265.624	836654.7	1124602	341.411	294.5369	262.5	68158.57	.0271328	.0000366	164.1617	9989.014	315820.3	105213.6	-11176.54	29423.01	47699.58	0	-.3883444	.5888377	.8510585	.4775665	1.095248	.3325638	1.403567	-.2838633	.2250123	-.3580492	-.5866017	.9559837	.7297922
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_F09	SD457	F09	1	2		4	Size	9	F	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:29:32	10.48333	3284.827	776481.3	1030753	325.4022	291.2915	284.375	66648.26	.0285193	.0000491	169.5401	10168.46	334542.3	71717.53	-41536.7	-34831.5	-52861.85	1	-.3088144	-.7780032	-.920823	-1.078302	-1.481112	1.414933	1.246212	-.0427396	.7796345	-.3325638	-.0216105	-.503031	-.4867482
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_F10	SD465	F10	1	8		4	Size	10	F	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:28:12	10.46667	3410.609	815091.6	1123644	319.4056	284.3243	267.8658	63522.95	.0302591	.0000578	166.8595	20606.08	348748.2	68098.76	-42775.98	-22953.04	-3937.401	0	.8836861	.1077688	-.5385092	.4670705	-.3050874	.7711585	.9116741	.3639316	1.054472	1.19084	.4228376	-.6211776	-.5194481
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_F11	SD473	F11	1	2		4	Size	11	F	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:26:54	10.43333	3293.27	792810.7	1092511	315.2361	264.3588	235.3513	55059.2	.0268152	.0000527	165.8622	2721.558	309779.1	70072.63	-47329.44	-20296.5	5945.278	1	-.2408111	-.4704134	-.4016116	-.1223501	-.0657642	.6594941	-.2892526	-.3639316	.93019	-1.414933	-.748725	-.5780677	-.6926874
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_F12	SD481	F12	1	8		4	Size	12	F	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:25:55	10.41667	3303.298	797536	1038499	334.0286	281.222	263.3516	62117.31	.0297245	.0000585	172.3988	15342.41	348793	75291.45	-35575.77	-17702.46	-51572.58	0	-.1360382	-.3383829	-.27188	-1.013416	-1.453563	2.114381	.7405683	.264147	1.105508	.4202135	.438644	-.2997501	-.2697451
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_G01	SD394	G01	1	3		4	Size	1	G	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:40:24	10.66667	3220.713	894495.3	1053303	407.2485	338.1794	301.3775	89931.03	.0253953	.0000179		6549.683				96808.3	-7900.511	1	-.6225473	1.760293	2.039969	-.8138509	-.4051146		2.900024	-.7291514	-1.105508	-.8862572			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_G02	SD402	G02	1	7		4	Size	2	G	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:41:30	10.68333	3199.58	777378.6	1055845	335.5009	283.4452	261.8785	63193.97	.0244233	.0000282	169.0622	7088.013				-15817.19	2028.548	0	-.7529291	-.765406	-.2040098	-.7879745	-.1128968	1.317296	.8767968	-1.141197	-.384298	-.8105493			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_G03	SD410	G03	1	3		4	Size	3	G	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:42:43	10.7	3501.052	825858.1	1131241	320.4449	281.3673	256.0177	62221.98	.0217244	.0000209	172.0301	1734.619	386491.1	87658.08	-16894.7	-31407.79	-27955.32	1	1.641246	.39845	-.8242906	.5417148	-1.061661	2.03208	.7780032	-2.118995	-.9013087	-1.665638	1.157357	.2399812	.5194481
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_G04	SD418	G04	1	7		4	Size	4	G	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:43:54	10.71667	3381.568	829118.1	1147839	306.2942	269.9667	248.7616	57272.34	.025827	.0000355	171.0999	7536.621	324314	68696.9	-46270.57	-2754.661	30408.86	0	.5340838	.4392951	.223292	.8950011	.642422	1.748025	.0655185	-.6217734	.0998612	-.745551	-.3300273	-.6037994	-.6744897
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_G05	SD426	G05	1	3		4	Size	5	G	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:44:53	10.73333	3349.355	847182	1192012	304.906	267.9868	246.0938	56405.03	.0272343	.0000393	161.5215	4426.27	347551.9	82125.24	-28949.87	22155.42	85842.12	1	.2698009	.7780032	.7472922	1.676538	2.123549	-.0480382	-.1124738	-.2543277	.343715	-1.171546	.3606103	-.0216105	.1227579
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_G06	SD434	G06	1	7		4	Size	6	G	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:45:56	10.75	2986.851	662534.8	951169.4	291.1613	195.0374	139.0299	30206.3	.043607	.0001083		628.0518	329039.3	45967.41	-68208.57	-85450.7	-28286.8	0	-1.911268	-2.536583	-2.349533	-1.909639	-1.078302		-2.224432	1.904707	2.218582	-1.929734	-.1518435	-1.505545	-1.421497
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_G07	SD442	G07	1	3		4	Size	7	G	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:46:59	10.76667	3308.145	801812.8	1125858	315.5724	281.3369	263.3178	62177.13	.0226388	.0000148	167.0813	11873.17	340194.7	76951.3	-35356.15	-14455.64	34092.36	1	-.1077688	-.1834084	-.1370675	.4987188	.7501182	.8105493	.7591527	-1.79931	-1.23748	-.0913644	.1082554	-.2104284	-.2548349
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_G08	SD450	G08	1	7		4	Size	8	G	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:48:12	10.8	3315.969	799689.3	1113416	327.323	286.0168	266.7763	64270.63	.0280121	.0000348	168.272	29428.71	388524.8	97108.77	-7103.371	-18241.87	18916.1	0	-.0421013	-.2552792	-.3112125	.2659702	.3446772	1.030699	.9849943	-.1094081	.0427396	2.214129	1.215598	.5866017	.8072191
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_G09	SD458	G09	1	3		4	Size	9	G	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:49:11	10.81667	3222.76	783808.6	1072832	303.9474	253.2278	221.4844	50363.77	.0351579	.0000625	160.1434	13847.05				-14313.33	10913.37	1	-.6112338	-.5888377	-.1180664	-.4255826	.1223501	-.2325743	-1.080655	1.123174	1.258162	.1834995			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_G10	SD466	G10	1	7		4	Size	10	G	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:50:45	10.83333	3359.479	808153.1	1109379	311.9731	281.5524	258.7732	62266.84	.0263869	.0000331	164.3247	6729.126	319618.5	64599.61	-51154.35	-19025.18	-330.5905	0	.3483039	-.0795852	-.3410277	.2176326	-.1793309	.3631738	.8165614	-.4995042	-.0712713	-.8581591	-.5194481	-.7679301	-.8477958
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_G11	SD474	G11	1	3		4	Size	11	G	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:51:55	10.85	3349.826	878823.9	1172633	321.3041	270.1452	237.8906	57317.2	.0352329	.0000356	165.2736	15701.29	321637.3	85101.02	-30314.8	53697.1	66297.45	1	.2795135	1.266808	1.425076	1.329993	1.539856	.5221979	.0795852	1.141197	.1094081	.500308	-.438644	.1082554	.0504421
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_G12	SD482	G12	1	7		4	Size	12	G	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:52:51	10.86667	3239.442	786350.7	1039814		249.3653		48838.5	.0287702	.0000126	146.7734	2003.784	303932.2	50603.03	-67778.4	-15316.69	-27935.55	0	-.5340838	-.5557845	-.1656644	-.9978501	-1.045309	-1.593219	-1.206533	.0332379	-1.370745	-1.54393	-.9789874	-1.246329	-1.382994
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_H01	SD395	H01	1	4		4	Size	1	H	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 19:06:42	11.1	3152.157	722797.9	1012928	276.7479	240.8806	220.3798	45578.61	.0309263	.0000419	165.6731	20426.64				-60319.24	-24311.4	1	-1.047702	-1.972896	-1.802743	-1.329993	-.9978501	.6124654	-1.483055	.467487	.4781046	1.134214			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_H03	SD411	H03	1	4		4	Size	3	H	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 19:03:42	11.05	3318.124	907295.6	1104683	322.5538	286.4618	263.805	64450.07	.0294392	.0000342	165.3972	23028.56	346744.4	99740.6	-11469.77	88906.34	9429.843	1	-.0140301	2.043077	1.756827	.1223501	.0845939	.5443409	1.031644	.176567	-.0142427	1.55994	.2997501	.7679301	.7111174
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_H04	SD419	H04	1	8		4	Size	4	H	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 19:02:43	11.03333	3994.736	1068645	1415330	328.4426	301.06	297.9299	71328.73	.0227348	.0000272	170.0348	10706.79	391635.1	138530.3	34839.13	106459	83565.1	0	2.900024	2.900024	2.221519	2.898852	1.909639	1.55994	1.717867	-1.633934	-.4781046	-.2523555	1.3116	1.505545	1.60182
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_H05	SD427	H05	1	4		4	Size	5	H	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 19:01:44	11.01667	3070.333	873231.2	1049504	256.533	223.0958	202.3438	39118.65	.0319621	.0000415	159.7899	27125.86				107503.6	40866.77	1	-1.54175	1.150349	2.349533	-.8269954	.9233876	-.2822162	-1.717867	.6924793	.4569218	1.748025			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_H06	SD435	H06	1	8		4	Size	6	H	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 19:00:44	11	3420.119	873171.4	1138389	327.1921	288.1072	262.2337	65377.2	.0295604	.0000522	168.4273	4964.6	369429	105243.5	-2167.151	33105.6	7482.519	0	.9849943	1.132409	.9500138	.6540049	.0187773	1.098398	1.168668	.2250123	.9013087	-1.098398	.7874227	.9789874	.9789874
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_H07	SD443	H07	1	4		4	Size	7	H	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:59:43	10.98333	3480.31	895601.8	1187616	330.056	291.1242	271.9265	66573.48	.0293108	.0000594	169.0065	17465.82	348598.6	118073.7	7173.951	42744.08	35670.2	1	1.403567	1.806146	1.202104	1.639431	.7879745	1.294762	1.226131	.1381125	1.123174	.7841532	.3993231	1.382994	1.278284
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_H08	SD451	H08	1	8		4	Size	8	H	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:58:46	10.96667	3450.935	823944.1	1151608	329.1453	288.426	266.6389	65347.29	.0266392	.0000431	165.8223	15342.41	353742.7	97183.53	-12854.62	-22670.86	9929.749	0	1.187388	.3582593	-.5061064	1.013416	.1034536	.6476036	1.150349	-.4569218	.5763273	.4202135	.5527133	.6037994	.6565128
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_H09	SD459	H09	1	4		4	Size	9	H	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:57:23	10.95	3408.456	819428.1	1116108	291.5108	256.2475	244.1606	51679.69	.0263407	.00003	168.7224	16718.14	339476.9	95733.03	-16694.64	-18158.9	-10721.41	1	.8296859	.2649541	-.3013365	.3149377	-.5093786	1.210587	-.8975922	-.521135	-.2152846	.677507	.0793156	.5360066	.5360066
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_H10	SD467	H10	1	8		4	Size	10	H	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:56:23	10.93333	3350.931	815958.9	1095711	309.7411	268.323	247.0015	56584.47	.0272648	.0000341	165.4716	12381.59	372135.6	115412	8454.658	-9402.682	-11010.21	0	.2892526	.1549437	.0235607	-.0375613	-.5417148	.5780677	-.0514647	-.2347614	-.0237392	-.0144064	.8477958	1.246329	1.3116
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_H11	SD475	H11	1	4		4	Size	11	H	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:55:03	10.91667	3316.449	830493.8	1113267	311.5084	260.6552	235.1563	53384.4	.031274	.0000521	162.2677	9420.776	334886.2	93400.27	-19796.36	12460.46	18598.65	1	-.0327417	.4914131	.5714876	.2562565	.3149377	.0672783	-.5503351	.5763273	.8871465	-.484047	.007203	.4867482	.4071361
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_H12	SD483	H12	1	8		4	Size	12	H	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:54:03	10.9	3306.397	801932.4	1146793	315.3849	277.887	262.5	60711.67	.0253694	.000028	168.3015	9600.22				-13964.67	55638.26	0	-.1171813	-.1739048	-.0801849	.867318	1.285831	1.063939	.5557845	-.7668313	-.4048251	-.4254645			
